,0,1,2,3
0,-0.06950949103154633,-0.06950949103154633,-0.06950949103154633,-0.06950949103154633
1,-0.06701362699282337,-0.06701362699282337,-0.06701362699282337,-0.06701362699282337
2,-0.06459250705205298,-0.06459250705205298,-0.06459250705205298,-0.06459250705205298
3,-0.062244616741053534,-0.062244616741053534,-0.062244616741053534,-0.062244616741053534
4,-0.059968436093179874,-0.059968436093179874,-0.059968436093179874,-0.059968436093179874
5,-0.05776244194962128,-0.05776244194962128,-0.05776244194962128,-0.05776244194962128
6,-0.055625110152376554,-0.055625110152376554,-0.055625110152376554,-0.055625110152376554
7,-0.05355491762577494,-0.05355491762577494,-0.05355491762577494,-0.05355491762577494
8,-0.05155034434854772,-0.05155034434854772,-0.05155034434854772,-0.05155034434854772
9,-0.049609875218579624,-0.049609875218579624,-0.049609875218579624,-0.049609875218579624
10,-0.04773200181258211,-0.04773200181258211,-0.04773200181258211,-0.04773200181258211
11,-0.04591522404303228,-0.04591522404303228,-0.04591522404303228,-0.04591522404303228
12,-0.044158051714811866,-0.044158051714811866,-0.044158051714811866,-0.044158051714811866
13,-0.04245900598406055,-0.04245900598406055,-0.04245900598406055,-0.04245900598406055
14,-0.04081662072182789,-0.04081662072182789,-0.04081662072182789,-0.04081662072182789
15,-0.03922944378516756,-0.03922944378516756,-0.03922944378516756,-0.03922944378516756
16,-0.037696038198367754,-0.037696038198367754,-0.037696038198367754,-0.037696038198367754
17,-0.03621498324705262,-0.03621498324705262,-0.03621498324705262,-0.03621498324705262
18,-0.03478487548792142,-0.03478487548792142,-0.03478487548792142,-0.03478487548792142
19,-0.03340432967691568,-0.03340432967691568,-0.03340432967691568,-0.03340432967691568
20,-0.032071979618620475,-0.032071979618620475,-0.032071979618620475,-0.032071979618620475
21,-0.030786478939713292,-0.030786478939713292,-0.030786478939713292,-0.030786478939713292
22,-0.029546501789275377,-0.029546501789275377,-0.029546501789275377,-0.029546501789275377
23,-0.028350743468773577,-0.028350743468773577,-0.028350743468773577,-0.028350743468773577
24,-0.02719792099450901,-0.02719792099450901,-0.02719792099450901,-0.02719792099450901
25,-0.026086773595309712,-0.026086773595309712,-0.026086773595309712,-0.026086773595309712
26,-0.025016063148220816,-0.025016063148220816,-0.025016063148220816,-0.025016063148220816
27,-0.023984574554916496,-0.023984574554916496,-0.023984574554916496,-0.023984574554916496
28,-0.022991116061523688,-0.022991116061523688,-0.022991116061523688,-0.022991116061523688
29,-0.022034519524509445,-0.022034519524509445,-0.022034519524509445,-0.022034519524509445
30,-0.021113640625241053,-0.021113640625241053,-0.021113640625241053,-0.021113640625241053
31,-0.020227359035782023,-0.020227359035782023,-0.020227359035782023,-0.020227359035782023
32,-0.0193745785384375,-0.0193745785384375,-0.0193745785384375,-0.0193745785384375
33,-0.018554227101510154,-0.018554227101510154,-0.018554227101510154,-0.018554227101510154
34,-0.01776525691367245,-0.01776525691367245,-0.01776525691367245,-0.01776525691367245
35,-0.017006644379303746,-0.017006644379303746,-0.017006644379303746,-0.017006644379303746
36,-0.016277390077080928,-0.016277390077080928,-0.016277390077080928,-0.016277390077080928
37,-0.015576518684050269,-0.015576518684050269,-0.015576518684050269,-0.015576518684050269
38,-0.014903078867345052,-0.014903078867345052,-0.014903078867345052,-0.014903078867345052
39,-0.014256143145649748,-0.014256143145649748,-0.014256143145649748,-0.014256143145649748
40,-0.013634807722446365,-0.013634807722446365,-0.013634807722446365,-0.013634807722446365
41,-0.013038192293012903,-0.013038192293012903,-0.013038192293012903,-0.013038192293012903
42,-0.012465439827077634,-0.012465439827077634,-0.012465439827077634,-0.012465439827077634
43,-0.011915716328966269,-0.011915716328966269,-0.011915716328966269,-0.011915716328966269
44,-0.011388210577012477,-0.011388210577012477,-0.011388210577012477,-0.011388210577012477
45,-0.010882133843935627,-0.010882133843935627,-0.010882133843935627,-0.010882133843935627
46,-0.010396719599823204,-0.010396719599823204,-0.010396719599823204,-0.010396719599823204
47,-0.00993122319928952,-0.00993122319928952,-0.00993122319928952,-0.00993122319928952
48,-0.0094849215543168,-0.0094849215543168,-0.0094849215543168,-0.0094849215543168
49,-0.009057112794220175,-0.009057112794220175,-0.009057112794220175,-0.009057112794220175
50,-0.008647115914114137,-0.008647115914114137,-0.008647115914114137,-0.008647115914114137
51,-0.00825427041319501,-0.00825427041319501,-0.00825427041319501,-0.00825427041319501
52,-0.007877935924092184,-0.007877935924092184,-0.007877935924092184,-0.007877935924092184
53,-0.007517491834479912,-0.007517491834479912,-0.007517491834479912,-0.007517491834479912
54,-0.007172336902081936,-0.007172336902081936,-0.007172336902081936,-0.007172336902081936
55,-0.0068418888641429,-0.0068418888641429,-0.0068418888641429,-0.0068418888641429
56,-0.006525584042383438,-0.006525584042383438,-0.006525584042383438,-0.006525584042383438
57,-0.006222876944400344,-0.006222876944400344,-0.006222876944400344,-0.006222876944400344
58,-0.005933239862419044,-0.005933239862419044,-0.005933239862419044,-0.005933239862419044
59,-0.0056561624702529765,-0.0056561624702529765,-0.0056561624702529765,-0.0056561624702529765
60,-0.005391151419273359,-0.005391151419273359,-0.005391151419273359,-0.005391151419273359
61,-0.0051377299341433,-0.0051377299341433,-0.0051377299341433,-0.0051377299341433
62,-0.004895437409022168,-0.004895437409022168,-0.004895437409022168,-0.004895437409022168
63,-0.0046638290048998205,-0.0046638290048998205,-0.0046638290048998205,-0.0046638290048998205
64,-0.004442475248675427,-0.004442475248675427,-0.004442475248675427,-0.004442475248675427
65,-0.004230961634552456,-0.004230961634552456,-0.004230961634552456,-0.004230961634552456
66,-0.004028888228279827,-0.004028888228279827,-0.004028888228279827,-0.004028888228279827
