,0,1,2,3
0,-0.005391151419273359,-0.005391151419273359,-0.005391151419273359,-0.005391151419273359
1,-0.0051377299341433,-0.0051377299341433,-0.0051377299341433,-0.0051377299341433
2,-0.004895437409022168,-0.004895437409022168,-0.004895437409022168,-0.004895437409022168
3,-0.0046638290048998205,-0.0046638290048998205,-0.0046638290048998205,-0.0046638290048998205
4,-0.004442475248675427,-0.004442475248675427,-0.004442475248675427,-0.004442475248675427
5,-0.004230961634552456,-0.004230961634552456,-0.004230961634552456,-0.004230961634552456
6,-0.004028888228279827,-0.004028888228279827,-0.004028888228279827,-0.004028888228279827
7,-0.0038358692747292016,-0.0038358692747292016,-0.0038358692747292016,-0.0038358692747292016
8,-0.0036515328092599888,-0.0036515328092599888,-0.0036515328092599888,-0.0036515328092599888
9,-0.0034755202732868282,-0.0034755202732868282,-0.0034755202732868282,-0.0034755202732868282
10,-0.003307486134429013,-0.003307486134429013,-0.003307486134429013,-0.003307486134429013
11,-0.0031470975115875893,-0.0031470975115875893,-0.0031470975115875893,-0.0031470975115875893
12,-0.002994033805263647,-0.002994033805263647,-0.002994033805263647,-0.002994033805263647
13,-0.002847986333400584,-0.002847986333400584,-0.002847986333400584,-0.002847986333400584
14,-0.00270865797300384,-0.00270865797300384,-0.00270865797300384,-0.00270865797300384
15,-0.0025757628077637826,-0.0025757628077637826,-0.0025757628077637826,-0.0025757628077637826
16,-0.002449025781880959,-0.002449025781880959,-0.002449025781880959,-0.002449025781880959
17,-0.0023281823602678826,-0.0023281823602678826,-0.0023281823602678826,-0.0023281823602678826
18,-0.0022129781952777592,-0.0022129781952777592,-0.0022129781952777592,-0.0022129781952777592
19,-0.0021031688000881423,-0.0021031688000881423,-0.0021031688000881423,-0.0021031688000881423
20,-0.0019985192288463,-0.0019985192288463,-0.0019985192288463,-0.0019985192288463
21,-0.001898803763663135,-0.001898803763663135,-0.001898803763663135,-0.001898803763663135
22,-0.0018038056085237222,-0.0018038056085237222,-0.0018038056085237222,-0.0018038056085237222
23,-0.0017133165901648956,-0.0017133165901648956,-0.0017133165901648956,-0.0017133165901648956
24,-0.001627136865953812,-0.001627136865953812,-0.001627136865953812,-0.001627136865953812
25,-0.0015450746387859536,-0.0015450746387859536,-0.0015450746387859536,-0.0015450746387859536
26,-0.0014669458790066234,-0.0014669458790066234,-0.0014669458790066234,-0.0014669458790066234
27,-0.0013925740533465608,-0.0013925740533465608,-0.0013925740533465608,-0.0013925740533465608
28,-0.0013217898608498175,-0.0013217898608498175,-0.0013217898608498175,-0.0013217898608498175
29,-0.0012544309757604906,-0.0012544309757604906,-0.0012544309757604906,-0.0012544309757604906
30,-0.001190341797324208,-0.001190341797324208,-0.001190341797324208,-0.001190341797324208
31,-0.0011293732064504322,-0.0011293732064504322,-0.0011293732064504322,-0.0011293732064504322
32,-0.0010713823291725886,-0.0010713823291725886,-0.0010713823291725886,-0.0010713823291725886
33,-0.001016232306834764,-0.001016232306834764,-0.001016232306834764,-0.001016232306834764
34,-0.0009637920729261563,-0.0009637920729261563,-0.0009637920729261563,-0.0009637920729261563
35,-0.0009139361364776169,-0.0009139361364776169,-0.0009139361364776169,-0.0009139361364776169
36,-0.0008665443719284265,-0.0008665443719284265,-0.0008665443719284265,-0.0008665443719284265
37,-0.0008215018153658864,-0.0008215018153658864,-0.0008215018153658864,-0.0008215018153658864
38,-0.0007786984670353338,-0.0007786984670353338,-0.0007786984670353338,-0.0007786984670353338
39,-0.0007380291000137881,-0.0007380291000137881,-0.0007380291000137881,-0.0007380291000137881
40,-0.0006993930749365588,-0.0006993930749365588,-0.0006993930749365588,-0.0006993930749365588
41,-0.0006626941606627766,-0.0006626941606627766,-0.0006626941606627766,-0.0006626941606627766
42,-0.0006278403607629136,-0.0006278403607629136,-0.0006278403607629136,-0.0006278403607629136
43,-0.0005947437457089096,-0.0005947437457089096,-0.0005947437457089096,-0.0005947437457089096
44,-0.0005633202906454894,-0.0005633202906454894,-0.0005633202906454894,-0.0005633202906454894
45,-0.0005334897186196192,-0.0005334897186196192,-0.0005334897186196192,-0.0005334897186196192
46,-0.0005051753491437827,-0.0005051753491437827,-0.0005051753491437827,-0.0005051753491437827
47,-0.0004783039519678288,-0.0004783039519678288,-0.0004783039519678288,-0.0004783039519678288
48,-0.000452805605933543,-0.000452805605933543,-0.000452805605933543,-0.000452805605933543
49,-0.00042861356278578585,-0.00042861356278578585,-0.00042861356278578585,-0.00042861356278578585
50,-0.000405664115814014,-0.000405664115814014,-0.000405664115814014,-0.000405664115814014
51,-0.00038389647319823087,-0.00038389647319823087,-0.00038389647319823087,-0.00038389647319823087
52,-0.00036325263593387484,-0.00036325263593387484,-0.00036325263593387484,-0.00036325263593387484
53,-0.0003436772802108441,-0.0003436772802108441,-0.0003436772802108441,-0.0003436772802108441
54,-0.0003251176441227384,-0.0003251176441227384,-0.0003251176441227384,-0.0003251176441227384
55,-0.0003075234185834717,-0.0003075234185834717,-0.0003075234185834717,-0.0003075234185834717
56,-0.00029084664232964584,-0.00029084664232964584,-0.00029084664232964584,-0.00029084664232964584
57,-0.0002750416008884683,-0.0002750416008884683,-0.0002750416008884683,-0.0002750416008884683
58,-0.0002600647293925269,-0.0002600647293925269,-0.0002600647293925269,-0.0002600647293925269
59,-0.00024587451912438756,-0.00024587451912438756,-0.00024587451912438756,-0.00024587451912438756
60,-0.00023243142767574802,-0.00023243142767574802,-0.00023243142767574802,-0.00023243142767574802
61,-0.00021969779260774846,-0.00021969779260774846,-0.00021969779260774846,-0.00021969779260774846
62,-0.00020763774850098845,-0.00020763774850098845,-0.00020763774850098845,-0.00020763774850098845
63,-0.00019621714728583573,-0.00019621714728583573,-0.00019621714728583573,-0.00019621714728583573
64,-0.00018540348174570613,-0.00018540348174570613,-0.00018540348174570613,-0.00018540348174570613
65,-0.00017516581208815027,-0.00017516581208815027,-0.00017516581208815027,-0.00017516581208815027
66,-0.00016547469548078509,-0.00016547469548078509,-0.00016547469548078509,-0.00016547469548078509
67,-0.0001563021184513494,-0.0001563021184513494,-0.0001563021184513494,-0.0001563021184513494
68,-0.00014762143205344,-0.00014762143205344,-0.00014762143205344,-0.00014762143205344
69,-0.0001394072897017796,-0.0001394072897017796,-0.0001394072897017796,-0.0001394072897017796
70,-0.0001316355875831885,-0.0001316355875831885,-0.0001316355875831885,-0.0001316355875831885
71,-0.00012428340755175603,-0.00012428340755175603,-0.00012428340755175603,-0.00012428340755175603
72,-0.00011732896241904298,-0.00011732896241904298,-0.00011732896241904298,-0.00011732896241904298
73,-0.00011075154355247896,-0.00011075154355247896,-0.00011075154355247896,-0.00011075154355247896
74,-0.00010453147069744605,-0.00010453147069744605,-0.00010453147069744605,-0.00010453147069744605
75,-9.86500439408588e-05,-9.86500439408588e-05,-9.86500439408588e-05,-9.86500439408588e-05
76,-9.308949773635501e-05,-9.308949773635501e-05,-9.308949773635501e-05,-9.308949773635501e-05
77,-8.783295691349814e-05,-8.783295691349814e-05,-8.783295691349814e-05,-8.783295691349814e-05
78,-8.286439459565732e-05,-8.286439459565732e-05,-8.286439459565732e-05,-8.286439459565732e-05
79,-7.816859195347181e-05,-7.816859195347181e-05,-7.816859195347181e-05,-7.816859195347181e-05
80,-7.37310997230197e-05,-7.37310997230197e-05,-7.37310997230197e-05,-7.37310997230197e-05
81,-6.953820141999404e-05,-6.953820141999404e-05,-6.953820141999404e-05,-6.953820141999404e-05
82,-6.557687818334e-05,-6.557687818334e-05,-6.557687818334e-05,-6.557687818334e-05
83,-6.183477518392327e-05,-6.183477518392327e-05,-6.183477518392327e-05,-6.183477518392327e-05
84,-5.8300169535879646e-05,-5.8300169535879646e-05,-5.8300169535879646e-05,-5.8300169535879646e-05
85,-5.496193965033805e-05,-5.496193965033805e-05,-5.496193965033805e-05,-5.496193965033805e-05
86,-5.180953597321182e-05,-5.180953597321182e-05,-5.180953597321182e-05,-5.180953597321182e-05
87,-4.883295305071545e-05,-4.883295305071545e-05,-4.883295305071545e-05,-4.883295305071545e-05
88,-4.602270286818499e-05,-4.602270286818499e-05,-4.602270286818499e-05,-4.602270286818499e-05
89,-4.336978940965852e-05,-4.336978940965852e-05,-4.336978940965852e-05,-4.336978940965852e-05
90,-4.086568438750898e-05,-4.086568438750898e-05,-4.086568438750898e-05,-4.086568438750898e-05
91,-3.850230409321343e-05,-3.850230409321343e-05,-3.850230409321343e-05,-3.850230409321343e-05
92,-3.627198732209118e-05,-3.627198732209118e-05,-3.627198732209118e-05,-3.627198732209118e-05
93,-3.4167474326547244e-05,-3.4167474326547244e-05,-3.4167474326547244e-05,-3.4167474326547244e-05
94,-3.2181886754017555e-05,-3.2181886754017555e-05,-3.2181886754017555e-05,-3.2181886754017555e-05
95,-3.0308708527427926e-05,-3.0308708527427926e-05,-3.0308708527427926e-05,-3.0308708527427926e-05
96,-2.854176762755021e-05,-2.854176762755021e-05,-2.854176762755021e-05,-2.854176762755021e-05
97,-2.6875218738166776e-05,-2.6875218738166776e-05,-2.6875218738166776e-05,-2.6875218738166776e-05
98,-2.5303526716438163e-05,-2.5303526716438163e-05,-2.5303526716438163e-05,-2.5303526716438163e-05
99,-2.3821450852309236e-05,-2.3821450852309236e-05,-2.3821450852309236e-05,-2.3821450852309236e-05
100,-2.242402988218685e-05,-2.242402988218685e-05,-2.242402988218685e-05,-2.242402988218685e-05
101,-2.110656772347706e-05,-2.110656772347706e-05,-2.110656772347706e-05,-2.110656772347706e-05
102,-1.9864619897883078e-05,-1.9864619897883078e-05,-1.9864619897883078e-05,-1.9864619897883078e-05
103,-1.8693980612637138e-05,-1.8693980612637138e-05,-1.8693980612637138e-05,-1.8693980612637138e-05
104,-1.7590670470070623e-05,-1.7590670470070623e-05,-1.7590670470070623e-05,-1.7590670470070623e-05
105,-1.6550924777117865e-05,-1.6550924777117865e-05,-1.6550924777117865e-05,-1.6550924777117865e-05
106,-1.5571182427501067e-05,-1.5571182427501067e-05,-1.5571182427501067e-05,-1.5571182427501067e-05
107,-1.464807533045704e-05,-1.464807533045704e-05,-1.464807533045704e-05,-1.464807533045704e-05
108,-1.377841836094193e-05,-1.377841836094193e-05,-1.377841836094193e-05,-1.377841836094193e-05
