,0,1,2,3
21,9.513922542516736e-06,9.513922542516736e-06,9.513922542516736e-06,9.513922542516736e-06
22,8.958406246055592e-06,8.958406246055592e-06,8.958406246055592e-06,8.958406246055592e-06
23,8.434508905479387e-06,8.434508905479387e-06,8.434508905479387e-06,8.434508905479387e-06
24,7.940483617436411e-06,7.940483617436411e-06,7.940483617436411e-06,7.940483617436411e-06
25,7.474676627395617e-06,7.474676627395617e-06,7.474676627395617e-06,7.474676627395617e-06
26,7.035522574492353e-06,7.035522574492353e-06,7.035522574492353e-06,7.035522574492353e-06
27,6.621539965961026e-06,6.621539965961026e-06,6.621539965961026e-06,6.621539965961026e-06
28,6.231326870879046e-06,6.231326870879046e-06,6.231326870879046e-06,6.231326870879046e-06
29,5.863556823356874e-06,5.863556823356874e-06,5.863556823356874e-06,5.863556823356874e-06
30,5.516974925705955e-06,5.516974925705955e-06,5.516974925705955e-06,5.516974925705955e-06
31,5.1903941425003555e-06,5.1903941425003555e-06,5.1903941425003555e-06,5.1903941425003555e-06
32,4.882691776819014e-06,4.882691776819014e-06,4.882691776819014e-06,4.882691776819014e-06
33,4.592806120313976e-06,4.592806120313976e-06,4.592806120313976e-06,4.592806120313976e-06
34,4.319733269096249e-06,4.319733269096249e-06,4.319733269096249e-06,4.319733269096249e-06
35,4.062524097764927e-06,4.062524097764927e-06,4.062524097764927e-06,4.062524097764927e-06
36,3.820281384227663e-06,3.820281384227663e-06,3.820281384227663e-06,3.820281384227663e-06
37,3.592157078271307e-06,3.592157078271307e-06,3.592157078271307e-06,3.592157078271307e-06
38,3.377349707141146e-06,3.377349707141146e-06,3.377349707141146e-06,3.377349707141146e-06
39,3.1751019116758545e-06,3.1751019116758545e-06,3.1751019116758545e-06,3.1751019116758545e-06
40,2.9846981068232166e-06,2.9846981068232166e-06,2.9846981068232166e-06,2.9846981068232166e-06
41,2.8054622606293323e-06,2.8054622606293323e-06,2.8054622606293323e-06,2.8054622606293323e-06
42,2.636755786051532e-06,2.636755786051532e-06,2.636755786051532e-06,2.636755786051532e-06
43,2.47797554019298e-06,2.47797554019298e-06,2.47797554019298e-06,2.47797554019298e-06
44,2.328551925795141e-06,2.328551925795141e-06,2.328551925795141e-06,2.328551925795141e-06
45,2.1879470900532794e-06,2.1879470900532794e-06,2.1879470900532794e-06,2.1879470900532794e-06
46,2.0556532160401627e-06,2.0556532160401627e-06,2.0556532160401627e-06,2.0556532160401627e-06
47,1.9311909022344973e-06,1.9311909022344973e-06,1.9311909022344973e-06,1.9311909022344973e-06
48,1.8141076258535199e-06,1.8141076258535199e-06,1.8141076258535199e-06,1.8141076258535199e-06
49,1.7039762858839746e-06,1.7039762858839746e-06,1.7039762858839746e-06,1.7039762858839746e-06
50,1.6003938218925892e-06,1.6003938218925892e-06,1.6003938218925892e-06,1.6003938218925892e-06
51,1.5029799048764375e-06,1.5029799048764375e-06,1.5029799048764375e-06,1.5029799048764375e-06
52,1.411375696585513e-06,1.411375696585513e-06,1.411375696585513e-06,1.411375696585513e-06
53,1.3252426739146051e-06,1.3252426739146051e-06,1.3252426739146051e-06,1.3252426739146051e-06
54,1.2442615151195188e-06,1.2442615151195188e-06,1.2442615151195188e-06,1.2442615151195188e-06
55,1.1681310447639676e-06,1.1681310447639676e-06,1.1681310447639676e-06,1.1681310447639676e-06
56,1.0965672344483686e-06,1.0965672344483686e-06,1.0965672344483686e-06,1.0965672344483686e-06
57,1.029302256510503e-06,1.029302256510503e-06,1.029302256510503e-06,1.029302256510503e-06
58,9.66083588020797e-07,9.66083588020797e-07,9.66083588020797e-07,9.66083588020797e-07
59,9.066731625220355e-07,9.066731625220355e-07,9.066731625220355e-07,9.066731625220355e-07
60,8.508465670848759e-07,8.508465670848759e-07,8.508465670848759e-07,8.508465670848759e-07
61,7.983922823667742e-07,7.983922823667742e-07,7.983922823667742e-07,7.983922823667742e-07
62,7.491109634730666e-07,7.491109634730666e-07,7.491109634730666e-07,7.491109634730666e-07
63,7.028147595251835e-07,7.028147595251835e-07,7.028147595251835e-07,7.028147595251835e-07
64,6.593266699424741e-07,6.593266699424741e-07,6.593266699424741e-07,6.593266699424741e-07
65,6.184799355410984e-07,6.184799355410984e-07,6.184799355410984e-07,6.184799355410984e-07
66,5.801174626460453e-07,5.801174626460453e-07,5.801174626460453e-07,5.801174626460453e-07
67,5.440912785007752e-07,5.440912785007752e-07,5.440912785007752e-07,5.440912785007752e-07
68,5.102620163433874e-07,5.102620163433874e-07,5.102620163433874e-07,5.102620163433874e-07
69,4.784984285987763e-07,4.784984285987763e-07,4.784984285987763e-07,4.784984285987763e-07
70,4.486769267130987e-07,4.486769267130987e-07,4.486769267130987e-07,4.486769267130987e-07
71,4.206811462301876e-07,4.206811462301876e-07,4.206811462301876e-07,4.206811462301876e-07
72,3.944015357794664e-07,3.944015357794664e-07,3.944015357794664e-07,3.944015357794664e-07
73,3.6973496871157484e-07,3.6973496871157484e-07,3.6973496871157484e-07,3.6973496871157484e-07
74,3.465843761814587e-07,3.465843761814587e-07,3.465843761814587e-07,3.465843761814587e-07
75,3.248584005392271e-07,3.248584005392271e-07,3.248584005392271e-07,3.248584005392271e-07
76,3.044710679467711e-07,3.044710679467711e-07,3.044710679467711e-07,3.044710679467711e-07
77,2.853414791930956e-07,2.853414791930956e-07,2.853414791930956e-07,2.853414791930956e-07
78,2.6739351773364315e-07,2.6739351773364315e-07,2.6739351773364315e-07,2.6739351773364315e-07
79,2.5055557402872604e-07,2.5055557402872604e-07,2.5055557402872604e-07,2.5055557402872604e-07
80,2.347602853036115e-07,2.347602853036115e-07,2.347602853036115e-07,2.347602853036115e-07
81,2.1994428989794912e-07,2.1994428989794912e-07,2.1994428989794912e-07,2.1994428989794912e-07
82,2.0604799541518554e-07,2.0604799541518554e-07,2.0604799541518554e-07,2.0604799541518554e-07
83,1.9301535992347366e-07,1.9301535992347366e-07,1.9301535992347366e-07,1.9301535992347366e-07
84,1.8079368549845194e-07,1.8079368549845194e-07,1.8079368549845194e-07,1.8079368549845194e-07
85,1.6933342343522652e-07,1.6933342343522652e-07,1.6933342343522652e-07,1.6933342343522652e-07
86,1.5858799049202895e-07,1.5858799049202895e-07,1.5858799049202895e-07,1.5858799049202895e-07
87,1.4851359556142356e-07,1.4851359556142356e-07,1.4851359556142356e-07,1.4851359556142356e-07
88,1.3906907619667927e-07,1.3906907619667927e-07,1.3906907619667927e-07,1.3906907619667927e-07
89,1.3021574445108462e-07,1.3021574445108462e-07,1.3021574445108462e-07,1.3021574445108462e-07
90,1.2191724151663625e-07,1.2191724151663625e-07,1.2191724151663625e-07,1.2191724151663625e-07
91,1.1413940067574709e-07,1.1413940067574709e-07,1.1413940067574709e-07,1.1413940067574709e-07
92,1.0685011810546355e-07,1.0685011810546355e-07,1.0685011810546355e-07,1.0685011810546355e-07
93,1.0001923109822049e-07,1.0001923109822049e-07,1.0001923109822049e-07,1.0001923109822049e-07
94,9.361840328645489e-08,9.361840328645489e-08,9.361840328645489e-08,9.361840328645489e-08
95,8.76210164805079e-08,8.76210164805079e-08,8.76210164805079e-08,8.76210164805079e-08
96,8.200206875022336e-08,8.200206875022336e-08,8.200206875022336e-08,8.200206875022336e-08
97,7.673807840055528e-08,7.673807840055528e-08,7.673807840055528e-08,7.673807840055528e-08
98,7.180699351037732e-08,7.180699351037732e-08,7.180699351037732e-08,7.180699351037732e-08
99,6.718810672159514e-08,6.718810672159514e-08,6.718810672159514e-08,6.718810672159514e-08
100,6.286197498264247e-08,6.286197498264247e-08,6.286197498264247e-08,6.286197498264247e-08
101,5.8810343966541946e-08,5.8810343966541946e-08,5.8810343966541946e-08,5.8810343966541946e-08
102,5.501607689897283e-08,5.501607689897283e-08,5.501607689897283e-08,5.501607689897283e-08
103,5.146308754625178e-08,5.146308754625178e-08,5.146308754625178e-08,5.146308754625178e-08
104,4.813627712684036e-08,4.813627712684036e-08,4.813627712684036e-08,4.813627712684036e-08
105,4.502147492297895e-08,4.502147492297895e-08,4.502147492297895e-08,4.502147492297895e-08
106,4.2105382381349355e-08,4.2105382381349355e-08,4.2105382381349355e-08,4.2105382381349355e-08
107,3.9375520503320874e-08,3.9375520503320874e-08,3.9375520503320874e-08,3.9375520503320874e-08
108,3.68201803363688e-08,3.68201803363688e-08,3.68201803363688e-08,3.68201803363688e-08
109,3.442837638870307e-08,3.442837638870307e-08,3.442837638870307e-08,3.442837638870307e-08
110,3.218980279903578e-08,3.218980279903578e-08,3.218980279903578e-08,3.218980279903578e-08
111,3.009479210277908e-08,3.009479210277908e-08,3.009479210277908e-08,3.009479210277908e-08
112,2.813427644482597e-08,2.813427644482597e-08,2.813427644482597e-08,2.813427644482597e-08
113,2.629975109745087e-08,2.629975109745087e-08,2.629975109745087e-08,2.629975109745087e-08
114,2.458324014980028e-08,2.458324014980028e-08,2.458324014980028e-08,2.458324014980028e-08
115,2.297726424294767e-08,2.297726424294767e-08,2.297726424294767e-08,2.297726424294767e-08
116,2.1474810231584778e-08,2.1474810231584778e-08,2.1474810231584778e-08,2.1474810231584778e-08
117,2.0069302660133933e-08,2.0069302660133933e-08,2.0069302660133933e-08,2.0069302660133933e-08
118,1.8754576947412534e-08,1.8754576947412534e-08,1.8754576947412534e-08,1.8754576947412534e-08
119,1.7524854179981584e-08,1.7524854179981584e-08,1.7524854179981584e-08,1.7524854179981584e-08
120,1.637471741998193e-08,1.637471741998193e-08,1.637471741998193e-08,1.637471741998193e-08
121,1.5299089438622852e-08,1.5299089438622852e-08,1.5299089438622852e-08,1.5299089438622852e-08
122,1.4293211791553714e-08,1.4293211791553714e-08,1.4293211791553714e-08,1.4293211791553714e-08
123,1.3352625157135928e-08,1.3352625157135928e-08,1.3352625157135928e-08,1.3352625157135928e-08
124,1.2473150863155047e-08,1.2473150863155047e-08,1.2473150863155047e-08,1.2473150863155047e-08
125,1.1650873531784257e-08,1.1650873531784257e-08,1.1650873531784257e-08,1.1650873531784257e-08
126,1.0882124776645281e-08,1.0882124776645281e-08,1.0882124776645281e-08,1.0882124776645281e-08
127,1.0163467889622637e-08,1.0163467889622637e-08,1.0163467889622637e-08,1.0163467889622637e-08
128,9.491683458684767e-09,9.491683458684767e-09,9.491683458684767e-09,9.491683458684767e-09
129,8.863755861361901e-09,8.863755861361901e-09,8.863755861361901e-09,8.863755861361901e-09
130,8.276860581736637e-09,8.276860581736637e-09,8.276860581736637e-09,8.276860581736637e-09
131,7.728352301829204e-09,7.728352301829204e-09,7.728352301829204e-09,7.728352301829204e-09
132,7.215753721115112e-09,7.215753721115112e-09,7.215753721115112e-09,7.215753721115112e-09
133,6.736745060607549e-09,6.736745060607549e-09,6.736745060607549e-09,6.736745060607549e-09
134,6.289154210479173e-09,6.289154210479173e-09,6.289154210479173e-09,6.289154210479173e-09
135,5.870947482596275e-09,5.870947482596275e-09,5.870947482596275e-09,5.870947482596275e-09
136,5.2707678255735775e-09,5.2707678255735775e-09,5.2707678255735775e-09,5.2707678255735775e-09
137,-7.223605385764873e-09,-7.223605385764873e-09,-7.223605385764873e-09,-7.223605385764873e-09
138,-1.3257767940891583e-07,-1.3257767940891583e-07,-1.3257767940891583e-07,-1.3257767940891583e-07
139,-7.684589211756995e-07,-7.684589211756995e-07,-7.684589211756995e-07,-7.684589211756995e-07
140,-2.9625160662544373e-06,-2.9625160662544373e-06,-2.9625160662544373e-06,-2.9625160662544373e-06
141,-8.889959622759113e-06,-8.889959622759113e-06,-8.889959622759113e-06,-8.889959622759113e-06
142,-2.241400720783095e-05,-2.241400720783095e-05,-2.241400720783095e-05,-2.241400720783095e-05
143,-4.96801967903722e-05,-4.96801967903722e-05,-4.96801967903722e-05,-4.96801967903722e-05
144,-9.969611444670751e-05,-9.969611444670751e-05,-9.969611444670751e-05,-9.969611444670751e-05
145,-0.0001848536038306754,-0.0001848536038306754,-0.0001848536038306754,-0.0001848536038306754
146,-0.0003213587617799756,-0.0003213587617799756,-0.0003213587617799756,-0.0003213587617799756
147,-0.00052954438527763,-0.00052954438527763,-0.00052954438527763,-0.00052954438527763
148,-0.0008340489348893418,-0.0008340489348893418,-0.0008340489348893418,-0.0008340489348893418
149,-0.0012638548170229747,-0.0012638548170229747,-0.0012638548170229747,-0.0012638548170229747
150,-0.0018521864436646812,-0.0018521864436646812,-0.0018521864436646812,-0.0018521864436646812
151,-0.0026362748914167938,-0.0026362748914167938,-0.0026362748914167938,-0.0026362748914167938
152,-0.003657000985396827,-0.003657000985396827,-0.003657000985396827,-0.003657000985396827
153,-0.0049584323113491795,-0.0049584323113491795,-0.0049584323113491795,-0.0049584323113491795
154,-0.006587272109469534,-0.006587272109469534,-0.006587272109469534,-0.006587272109469534
155,-0.008592239362893352,-0.008592239362893352,-0.008592239362893352,-0.008592239362893352
156,-0.011023399818948721,-0.011023399818948721,-0.011023399818948721,-0.011023399818948721
157,-0.013931467334197783,-0.013931467334197783,-0.013931467334197783,-0.013931467334197783
158,-0.017367093973195687,-0.017367093973195687,-0.017367093973195687,-0.017367093973195687
159,-0.021380165863782323,-0.021380165863782323,-0.021380165863782323,-0.021380165863782323
160,-0.026019120052494626,-0.026019120052494626,-0.026019120052494626,-0.026019120052494626
161,-0.03133029563007578,-0.03133029563007578,-0.03133029563007578,-0.03133029563007578
162,-0.03735733030986021,-0.03735733030986021,-0.03735733030986021,-0.03735733030986021
163,-0.04414061152508187,-0.04414061152508187,-0.04414061152508187,-0.04414061152508187
164,-0.05171678903301389,-0.05171678903301389,-0.05171678903301389,-0.05171678903301389
165,-0.060118354027738054,-0.060118354027738054,-0.060118354027738054,-0.060118354027738054
166,-0.06937328790948842,-0.06937328790948842,-0.06937328790948842,-0.06937328790948842
167,-0.07950478216551371,-0.07950478216551371,-0.07950478216551371,-0.07950478216551371
168,-0.09053102930383908,-0.09053102930383908,-0.09053102930383908,-0.09053102930383908
169,-0.10246508345730435,-0.10246508345730435,-0.10246508345730435,-0.10246508345730435
170,-0.11531478814394402,-0.11531478814394402,-0.11531478814394402,-0.11531478814394402
171,-0.12908276772865473,-0.12908276772865473,-0.12908276772865473,-0.12908276772865473
172,-0.1437664783732389,-0.1437664783732389,-0.1437664783732389,-0.1437664783732389
173,-0.15935831367704933,-0.15935831367704933,-0.15935831367704933,-0.15935831367704933
174,-0.1758457597859049,-0.1758457597859049,-0.1758457597859049,-0.1758457597859049
175,-0.1932115944684017,-0.1932115944684017,-0.1932115944684017,-0.1932115944684017
176,-0.2114341245109808,-0.2114341245109808,-0.2114341245109808,-0.2114341245109808
177,-0.2304874557504923,-0.2304874557504923,-0.2304874557504923,-0.2304874557504923
178,-0.25034179012998004,-0.25034179012998004,-0.25034179012998004,-0.25034179012998004
179,-0.2709637443148315,-0.2709637443148315,-0.2709637443148315,-0.2709637443148315
180,-0.29231668462786037,-0.29231668462786037,-0.29231668462786037,-0.29231668462786037
181,-0.31436107333972957,-0.31436107333972957,-0.31436107333972957,-0.31436107333972957
182,-0.3370548216728475,-0.3370548216728475,-0.3370548216728475,-0.3370548216728475
183,-0.360353645231043,-0.360353645231043,-0.360353645231043,-0.360353645231043
184,-0.3842114179436732,-0.3842114179436732,-0.3842114179436732,-0.3842114179436732
185,-0.4085805210022431,-0.4085805210022431,-0.4085805210022431,-0.4085805210022431
186,-0.4334121836621425,-0.4334121836621425,-0.4334121836621425,-0.4334121836621425
187,-0.4586568131749081,-0.4586568131749081,-0.4586568131749081,-0.4586568131749081
188,-0.48426431150168636,-0.48426431150168636,-0.48426431150168636,-0.48426431150168636
189,-0.5101843768315063,-0.5101843768315063,-0.5101843768315063,-0.5101843768315063
190,-0.5363667882846807,-0.5363667882846807,-0.5363667882846807,-0.5363667882846807
191,-0.5627616725190737,-0.5627616725190737,-0.5627616725190737,-0.5627616725190737
192,-0.5893197512727966,-0.5893197512727966,-0.5893197512727966,-0.5893197512727966
193,-0.6159925691694855,-0.6159925691694855,-0.6159925691694855,-0.6159925691694855
194,-0.6427327013806268,-0.6427327013806268,-0.6427327013806268,-0.6427327013806268
195,-0.6694939409828946,-0.6694939409828946,-0.6694939409828946,-0.6694939409828946
196,-0.6962314660670643,-0.6962314660670643,-0.6962314660670643,-0.6962314660670643
197,-0.722901986849046,-0.722901986849046,-0.722901986849046,-0.722901986849046
198,-0.7494638732035398,-0.7494638732035398,-0.7494638732035398,-0.7494638732035398
199,-0.7758772631875996,-0.7758772631875996,-0.7758772631875996,-0.7758772631875996
200,-0.8021041532460591,-0.8021041532460591,-0.8021041532460591,-0.8021041532460591
201,-0.828108470894517,-0.828108470894517,-0.828108470894517,-0.828108470894517
202,-0.8538561307597341,-0.8538561307597341,-0.8538561307597341,-0.8538561307597341
203,-0.8793150749232536,-0.8793150749232536,-0.8793150749232536,-0.8793150749232536
204,-0.9044552985632495,-0.9044552985632495,-0.9044552985632495,-0.9044552985632495
205,-0.9292488619235189,-0.9292488619235189,-0.9292488619235189,-0.9292488619235189
206,-0.9536698896586162,-0.9536698896586162,-0.9536698896586162,-0.9536698896586162
207,-0.977694558611776,-0.977694558611776,-0.977694558611776,-0.977694558611776
208,-1.0013010750789562,-1.0013010750789562,-1.0013010750789562,-1.0013010750789562
209,-1.0244696425993145,-1.0244696425993145,-1.0244696425993145,-1.0244696425993145
210,-1.0471824212910457,-1.0471824212910457,-1.0471824212910457,-1.0471824212910457
211,-1.0694234797229387,-1.0694234797229387,-1.0694234797229387,-1.0694234797229387
212,-1.0911787402773987,-1.0911787402773987,-1.0911787402773987,-1.0911787402773987
213,-1.112435918921088,-1.112435918921088,-1.112435918921088,-1.112435918921088
214,-1.1331844602557273,-1.1331844602557273,-1.1331844602557273,-1.1331844602557273
215,-1.1534154686748828,-1.1534154686748828,-1.1534154686748828,-1.1534154686748828
216,-1.173121636403535,-1.173121636403535,-1.173121636403535,-1.173121636403535
217,-1.1922971691466484,-1.1922971691466484,-1.1922971691466484,-1.1922971691466484
218,-1.2109377100214613,-1.2109377100214613,-1.2109377100214613,-1.2109377100214613
219,-1.2290402623964183,-1.2290402623964183,-1.2290402623964183,-1.2290402623964183
220,-1.246603112208048,-1.246603112208048,-1.246603112208048,-1.246603112208048
221,-1.2636257502761392,-1.2636257502761392,-1.2636257502761392,-1.2636257502761392
222,-1.280108795087647,-1.280108795087647,-1.280108795087647,-1.280108795087647
223,-1.2960539164712055,-1.2960539164712055,-1.2960539164712055,-1.2960539164712055
224,-1.311463760537221,-1.311463760537221,-1.311463760537221,-1.311463760537221
225,-1.3263418762134886,-1.3263418762134886,-1.3263418762134886,-1.3263418762134886
226,-1.3406926436632984,-1.3406926436632984,-1.3406926436632984,-1.3406926436632984
227,-1.3545212048322093,-1.3545212048322093,-1.3545212048322093,-1.3545212048322093
228,-1.367833396331203,-1.367833396331203,-1.367833396331203,-1.367833396331203
229,-1.3806356848277996,-1.3806356848277996,-1.3806356848277996,-1.3806356848277996
230,-1.3929351050830336,-1.3929351050830336,-1.3929351050830336,-1.3929351050830336
231,-1.4047392007409067,-1.4047392007409067,-1.4047392007409067,-1.4047392007409067
232,-1.4160559679480649,-1.4160559679480649,-1.4160559679480649,-1.4160559679480649
233,-1.426893801854994,-1.426893801854994,-1.426893801854994,-1.426893801854994
234,-1.4372614460258708,-1.4372614460258708,-1.4372614460258708,-1.4372614460258708
235,-1.447167944762377,-1.447167944762377,-1.447167944762377,-1.447167944762377
236,-1.4566225983271113,-1.4566225983271113,-1.4566225983271113,-1.4566225983271113
237,-1.465634921034726,-1.465634921034726,-1.465634921034726,-1.465634921034726
238,-1.4742146021634142,-1.4742146021634142,-1.4742146021634142,-1.4742146021634142
239,-1.4823714696258075,-1.4823714696258075,-1.4823714696258075,-1.4823714696258075
240,-1.490115456326617,-1.490115456326617,-1.490115456326617,-1.490115456326617
241,-1.4974565691243378,-1.4974565691243378,-1.4974565691243378,-1.4974565691243378
242,-1.5044048603059497,-1.5044048603059497,-1.5044048603059497,-1.5044048603059497
243,-1.5109704014766612,-1.5109704014766612,-1.5109704014766612,-1.5109704014766612
244,-1.5171632597612625,-1.5171632597612625,-1.5171632597612625,-1.5171632597612625
245,-1.5229934762094546,-1.5229934762094546,-1.5229934762094546,-1.5229934762094546
246,-1.528471046294523,-1.528471046294523,-1.528471046294523,-1.528471046294523
247,-1.5336059023928057,-1.5336059023928057,-1.5336059023928057,-1.5336059023928057
248,-1.5384078981304505,-1.5384078981304505,-1.5384078981304505,-1.5384078981304505
249,-1.5428867944839262,-1.5428867944839262,-1.5428867944839262,-1.5428867944839262
250,-1.5470522475214816,-1.5470522475214816,-1.5470522475214816,-1.5470522475214816
251,-1.5509137976741914,-1.5509137976741914,-1.5509137976741914,-1.5509137976741914
252,-1.554480860427311,-1.554480860427311,-1.554480860427311,-1.554480860427311
253,-1.5577627183252507,-1.5577627183252507,-1.5577627183252507,-1.5577627183252507
254,-1.560768514186575,-1.560768514186575,-1.560768514186575,-1.560768514186575
255,-1.5635072454288879,-1.5635072454288879,-1.5635072454288879,-1.5635072454288879
256,-1.565987759407266,-1.565987759407266,-1.565987759407266,-1.565987759407266
257,-1.5682187496739726,-1.5682187496739726,-1.5682187496739726,-1.5682187496739726
258,-1.5702087530714552,-1.5702087530714552,-1.5702087530714552,-1.5702087530714552
259,-1.5719661475750644,-1.5719661475750644,-1.5719661475750644,-1.5719661475750644
260,-1.5734991508064806,-1.5734991508064806,-1.5734991508064806,-1.5734991508064806
261,-1.574815819143439,-1.574815819143439,-1.574815819143439,-1.574815819143439
262,-1.5759240473559823,-1.5759240473559823,-1.5759240473559823,-1.5759240473559823
263,-1.5768315687041103,-1.5768315687041103,-1.5768315687041103,-1.5768315687041103
264,-1.5775459554362607,-1.5775459554362607,-1.5775459554362607,-1.5775459554362607
265,-1.5780746196325997,-1.5780746196325997,-1.5780746196325997,-1.5780746196325997
266,-1.5784248143415107,-1.5784248143415107,-1.5784248143415107,-1.5784248143415107
267,-1.5786036349619832,-1.5786036349619832,-1.5786036349619832,-1.5786036349619832
268,-1.5786180208287868,-1.5786180208287868,-1.5786180208287868,-1.5786180208287868
269,-1.5784747569613284,-1.5784747569613284,-1.5784747569613284,-1.5784747569613284
270,-1.5781804759409737,-1.5781804759409737,-1.5781804759409737,-1.5781804759409737
271,-1.5777416598852905,-1.5777416598852905,-1.5777416598852905,-1.5777416598852905
272,-1.5771646424911916,-1.5771646424911916,-1.5771646424911916,-1.5771646424911916
273,-1.576455611122266,-1.576455611122266,-1.576455611122266,-1.576455611122266
274,-1.5756206089187421,-1.5756206089187421,-1.5756206089187421,-1.5756206089187421
275,-1.5746655369114297,-1.5746655369114297,-1.5746655369114297,-1.5746655369114297
276,-1.5735961561237721,-1.5735961561237721,-1.5735961561237721,-1.5735961561237721
277,-1.572418089648646,-1.572418089648646,-1.572418089648646,-1.572418089648646
278,-1.571136824688939,-1.571136824688939,-1.571136824688939,-1.571136824688939
279,-1.5697577145530845,-1.5697577145530845,-1.5697577145530845,-1.5697577145530845
280,-1.568285980598712,-1.568285980598712,-1.568285980598712,-1.568285980598712
281,-1.5667267141193941,-1.5667267141193941,-1.5667267141193941,-1.5667267141193941
282,-1.5650848781710742,-1.5650848781710742,-1.5650848781710742,-1.5650848781710742
283,-1.5633653093362423,-1.5633653093362423,-1.5633653093362423,-1.5633653093362423
284,-1.561572719425205,-1.561572719425205,-1.561572719425205,-1.561572719425205
285,-1.55971169711496,-1.55971169711496,-1.55971169711496,-1.55971169711496
286,-1.55778670952717,-1.55778670952717,-1.55778670952717,-1.55778670952717
287,-1.5558021037475955,-1.5558021037475955,-1.5558021037475955,-1.5558021037475955
288,-1.5537621082900865,-1.5537621082900865,-1.5537621082900865,-1.5537621082900865
289,-1.5516708345088261,-1.5516708345088261,-1.5516708345088261,-1.5516708345088261
290,-1.5495322779630227,-1.5495322779630227,-1.5495322779630227,-1.5495322779630227
291,-1.5473503197386398,-1.5473503197386398,-1.5473503197386398,-1.5473503197386398
292,-1.5451287277320351,-1.5451287277320351,-1.5451287277320351,-1.5451287277320351
293,-1.5428711579005923,-1.5428711579005923,-1.5428711579005923,-1.5428711579005923
294,-1.5405811554855398,-1.5405811554855398,-1.5405811554855398,-1.5405811554855398
295,-1.5382621562122116,-1.5382621562122116,-1.5382621562122116,-1.5382621562122116
296,-1.5359174874729664,-1.5359174874729664,-1.5359174874729664,-1.5359174874729664
297,-1.533550369497923,-1.533550369497923,-1.533550369497923,-1.533550369497923
298,-1.5311639165185158,-1.5311639165185158,-1.5311639165185158,-1.5311639165185158
299,-1.5287611379287205,-1.5287611379287205,-1.5287611379287205,-1.5287611379287205
300,-1.5263449394485573,-1.5263449394485573,-1.5263449394485573,-1.5263449394485573
301,-1.5239181242942454,-1.5239181242942454,-1.5239181242942454,-1.5239181242942454
302,-1.521483394359095,-1.521483394359095,-1.521483394359095,-1.521483394359095
303,-1.5190433514089174,-1.5190433514089174,-1.5190433514089174,-1.5190433514089174
304,-1.5166004982954198,-1.5166004982954198,-1.5166004982954198,-1.5166004982954198
305,-1.514157240190703,-1.514157240190703,-1.514157240190703,-1.514157240190703
306,-1.5117158858456519,-1.5117158858456519,-1.5117158858456519,-1.5117158858456519
307,-1.5092786488746406,-1.5092786488746406,-1.5092786488746406,-1.5092786488746406
308,-1.506847649068636,-1.506847649068636,-1.506847649068636,-1.506847649068636
309,-1.5044249137384185,-1.5044249137384185,-1.5044249137384185,-1.5044249137384185
310,-1.5020123790893003,-1.5020123790893003,-1.5020123790893003,-1.5020123790893003
311,-1.4996118916283803,-1.4996118916283803,-1.4996118916283803,-1.4996118916283803
312,-1.497225209605028,-1.497225209605028,-1.497225209605028,-1.497225209605028
313,-1.4948540044849867,-1.4948540044849867,-1.4948540044849867,-1.4948540044849867
